"BenchmarkName","DotNetVersion","Method","Mean","Error","StdDev","Median","Ratio","Gen0","Gen1","Gen2","Allocated","AllocRatio","Count","Iterations","CodeSize"
"IndexingStrings","10.0.0","FindIndexesBytePointers","327.74 ns","4.708 ns","4.404 ns",,"1.07",,,,"-","NA","100",,
"IndexingStrings","10.0.0","**FindIndexesInString**","**64,374.20 ns**","**338.947 ns**","**317.051 ns**",,"**1.00**",,,,"**-**","**NA**","**10000**",,
"IndexingStrings","10.0.0","FindIndexesInIntArray","66,964.16 ns","839.168 ns","784.959 ns",,"1.04",,,,"-","NA","10000",,
"IndexingStrings","10.0.0","FindIndexesInCharArray","66,166.51 ns","382.206 ns","357.516 ns",,"1.03",,,,"-","NA","10000",,
"IndexingStrings","10.0.0","FindIndexesPointerArithmeticIntoCharArray","67,615.66 ns","1,067.720 ns","998.746 ns",,"1.05",,,,"-","NA","10000",,
"IndexingStrings","10.0.0","FindIndexesBytePointers","64,995.01 ns","448.963 ns","419.960 ns",,"1.01",,,,"-","NA","10000",,
"IndexOfItemMatchingPredicate","10.0.0","**ToListFindIndex**","**68.52 ns**","**0.932 ns**","**0.826 ns**",,"**1.00**","**0.0081**","**-**",,"**136 B**","**1.00**","**10**",,
"IndexOfItemMatchingPredicate","10.0.0","SelectFirstOrDefaultWithAnonymousType","150.59 ns","2.124 ns","1.987 ns",,"2.20","0.0257","-",,"432 B","3.18","10",,
"IndexOfItemMatchingPredicate","10.0.0","SuperLinqFindIndex","42.91 ns","0.198 ns","0.155 ns",,"0.63","-","-",,"-","0.00","10",,
"IndexOfItemMatchingPredicate","10.0.0","**ToListFindIndex**","**50,116.14 ns**","**791.932 ns**","**740.774 ns**",,"**1.00**","**4.7607**","**0.7935**",,"**80056 B**","**1.00**","**10000**",,
"IndexOfItemMatchingPredicate","10.0.0","SelectFirstOrDefaultWithAnonymousType","177,275.02 ns","3,516.051 ns","6,429.299 ns",,"3.54","18.5547","-",,"313520 B","3.92","10000",,
"IndexOfItemMatchingPredicate","10.0.0","SuperLinqFindIndex","34,829.49 ns","257.047 ns","227.866 ns",,"0.70","-","-",,"-","0.00","10000",,
"IndexOfMax","10.0.0","**IndexOfMaxForLoop**","**6.327 ns**","**0.0890 ns**","**0.0832 ns**",,"**1.00**",,,,"**-**","**NA**","**10**",,
"IndexOfMax","10.0.0","IndexOfMaxForLoopWithCancelCheck","11.659 ns","0.0525 ns","0.0491 ns",,"1.84",,,,"-","NA","10",,
"IndexOfMax","10.0.0","**IndexOfMaxForLoop**","**63.281 ns**","**0.4463 ns**","**0.4175 ns**",,"**1.00**",,,,"**-**","**NA**","**100**",,
"IndexOfMax","10.0.0","IndexOfMaxForLoopWithCancelCheck","113.953 ns","0.5836 ns","0.5173 ns",,"1.80",,,,"-","NA","100",,
"IndexOfMax","10.0.0","**IndexOfMaxForLoop**","**6,252.737 ns**","**28.0063 ns**","**23.3865 ns**",,"**1.00**",,,,"**-**","**NA**","**10000**",,
"IndexOfMax","10.0.0","IndexOfMaxForLoopWithCancelCheck","11,360.701 ns","63.8962 ns","59.7686 ns",,"1.82",,,,"-","NA","10000",,
"IntegerVsFloatLoops","9.0.6","**IntegerLoop**","**3.600 ns**","**0.1931 ns**","**0.5601 ns**","**3.426 ns**","**1.02**",,,,"**-**","**NA**",,"**10**",
"IntegerVsFloatLoops","9.0.6","FloatLoop","3.319 ns","0.1022 ns","0.1763 ns","3.270 ns","0.94",,,,"-","NA",,"10",
"IntegerVsFloatLoops","9.0.6","DoubleLoop","4.061 ns","0.3585 ns","1.0513 ns","3.626 ns","1.15",,,,"-","NA",,"10",
"IntegerVsFloatLoops","9.0.6","DecimalLoop","119.784 ns","3.2302 ns","9.1110 ns","116.547 ns","34.00",,,,"-","NA",,"10",
"IntegerVsFloatLoops","9.0.6","**IntegerLoop**","**287,222.237 ns**","**5,636.5788 ns**","**9,417.4577 ns**","**286,039.673 ns**","**1.00**",,,,"**-**","**NA**",,"**1000000**",
"IntegerVsFloatLoops","9.0.6","FloatLoop","1,120,599.219 ns","18,033.1042 ns","16,868.1769 ns","1,117,108.008 ns","3.91",,,,"-","NA",,"1000000",
"IntegerVsFloatLoops","9.0.6","DoubleLoop","1,112,571.009 ns","20,989.5178 ns","19,633.6080 ns","1,110,929.004 ns","3.88",,,,"-","NA",,"1000000",
"IntegerVsFloatLoops","9.0.6","DecimalLoop","11,151,778.005 ns","186,788.5570 ns","155,976.9049 ns","11,163,618.750 ns","38.87",,,,"-","NA",,"1000000",
"InterlockedExchangeVsAssignment","10.0.0","SetToZeroSimpleAssignment","0.0006 ns","0.0013 ns","0.0011 ns","0.0000 ns","?",,,,,,,,"11 B"
"InterlockedExchangeVsAssignment","10.0.0","SetToZeroWithInterlockedExchange","1.0594 ns","0.0142 ns","0.0126 ns","1.0620 ns","?",,,,,,,,"14 B"
"InterlockedIncrementVsLock","10.0.0","IncrementUsingInterlocked","220.7 μs","8.40 μs","24.24 μs",,"1.01",,,,"3 KB","1.00","10000",,
"InterlockedIncrementVsLock","10.0.0","IncrementUsingLock","1,612.7 μs","50.85 μs","148.34 μs",,"7.40",,,,"5.04 KB","1.68","10000",,
"InterlockedIncrementVsLock","10.0.0","IncrementUsingSemaphore","143,348.7 μs","1,432.85 μs","1,270.18 μs",,"658.03",,,,"5.26 KB","1.75","10000",,
"InterlockedIncrementVsLock","10.0.0","IncrementUsingSemaphoreSlim","3,133.7 μs","139.39 μs","406.60 μs",,"14.38",,,,"4.98 KB","1.66","10000",,
"InterpolationVsToString","10.0.0","LookupUsingToString","105.7 μs","1.65 μs","1.54 μs",,"1.00","8.9111",,,"146.88 KB","1.00","5000",,
"InterpolationVsToString","10.0.0","LookupUsingInterpolation","175.5 μs","1.41 μs","1.32 μs",,"1.66","9.5215",,,"156.17 KB","1.06","5000",,
"IntersectAny","10.0.0","**ListIntersectAnyLinq**","**11,341.0 ns**","**996.18 ns**","**2,937.3 ns**","**11,200.0 ns**","**1.07**",,,,"**512 B**","**1.00**","**10**",,
"IntersectAny","10.0.0","ListIntersectAnyNestedLoopAsArray","5,535.0 ns","760.29 ns","2,241.7 ns","6,050.0 ns","0.52",,,,"208 B","0.41","10",,
"IntersectAny","10.0.0","ListIntersectAnyWithHashSet","9,202.0 ns","1,112.11 ns","3,279.1 ns","9,300.0 ns","0.87",,,,"376 B","0.73","10",,
"IntersectAny","10.0.0","ListIntersectAnyNestedLoop","741.0 ns","60.80 ns","179.3 ns","700.0 ns","0.07",,,,"-","0.00","10",,
"IntersectAny","10.0.0","ListIntersectAnyNestedLoopWithSpan","652.0 ns","66.88 ns","197.2 ns","600.0 ns","0.06",,,,"-","0.00","10",,
"IntersectAny","10.0.0","ArrayIntersectAnyLinq","10,205.0 ns","877.84 ns","2,588.3 ns","10,450.0 ns","0.97",,,,"496 B","0.97","10",,
"IntersectAny","10.0.0","ArrayIntersectAnyNestedLoopAsArray","668.0 ns","61.33 ns","180.8 ns","600.0 ns","0.06",,,,"-","0.00","10",,
"IntersectAny","10.0.0","ArrayIntersectAnyWithHashSet","8,082.0 ns","701.73 ns","2,069.1 ns","8,600.0 ns","0.76",,,,"368 B","0.72","10",,
"IntersectAny","10.0.0","ArrayIntersectAnyNestedLoopWithSpan","921.0 ns","97.64 ns","287.9 ns","850.0 ns","0.09",,,,"-","0.00","10",,
"IntersectAny","10.0.0","**ListIntersectAnyLinq**","**10,494.0 ns**","**907.87 ns**","**2,676.9 ns**","**10,600.0 ns**","**1.07**",,,,"**512 B**","**1.00**","**10**",,
"IntersectAny","10.0.0","ListIntersectAnyNestedLoopAsArray","6,080.0 ns","856.27 ns","2,524.7 ns","6,200.0 ns","0.62",,,,"208 B","0.41","10",,
"IntersectAny","10.0.0","ListIntersectAnyWithHashSet","9,296.0 ns","1,319.04 ns","3,889.2 ns","9,250.0 ns","0.95",,,,"376 B","0.73","10",,
"IntersectAny","10.0.0","ListIntersectAnyNestedLoop","1,256.0 ns","106.74 ns","314.7 ns","1,200.0 ns","0.13",,,,"-","0.00","10",,
"IntersectAny","10.0.0","ListIntersectAnyNestedLoopWithSpan","994.0 ns","72.12 ns","212.6 ns","1,000.0 ns","0.10",,,,"-","0.00","10",,
"IntersectAny","10.0.0","ArrayIntersectAnyLinq","10,135.0 ns","773.78 ns","2,281.5 ns","10,650.0 ns","1.03",,,,"496 B","0.97","10",,
"IntersectAny","10.0.0","ArrayIntersectAnyNestedLoopAsArray","977.0 ns","50.29 ns","148.3 ns","1,000.0 ns","0.10",,,,"-","0.00","10",,
"IntersectAny","10.0.0","ArrayIntersectAnyWithHashSet","8,275.0 ns","675.81 ns","1,992.6 ns","8,900.0 ns","0.84",,,,"368 B","0.72","10",,
"IntersectAny","10.0.0","ArrayIntersectAnyNestedLoopWithSpan","1,043.0 ns","85.86 ns","253.2 ns","1,000.0 ns","0.11",,,,"-","0.00","10",,
"IntersectAny","10.0.0","**ListIntersectAnyLinq**","**11,444.0 ns**","**2,221.96 ns**","**6,551.5 ns**","**10,950.0 ns**","**1.13**",,,,"**512 B**","**1.00**","**10**",,
"IntersectAny","10.0.0","ListIntersectAnyNestedLoopAsArray","6,499.0 ns","764.97 ns","2,255.5 ns","7,050.0 ns","0.64",,,,"208 B","0.41","10",,
"IntersectAny","10.0.0","ListIntersectAnyWithHashSet","9,372.0 ns","1,122.62 ns","3,310.1 ns","9,400.0 ns","0.93",,,,"376 B","0.73","10",,
"IntersectAny","10.0.0","ListIntersectAnyNestedLoop","1,907.0 ns","150.85 ns","444.8 ns","1,700.0 ns","0.19",,,,"-","0.00","10",,
"IntersectAny","10.0.0","ListIntersectAnyNestedLoopWithSpan","1,442.0 ns","141.87 ns","418.3 ns","1,300.0 ns","0.14",,,,"-","0.00","10",,
"IntersectAny","10.0.0","ArrayIntersectAnyLinq","9,661.0 ns","637.44 ns","1,879.5 ns","10,300.0 ns","0.96",,,,"496 B","0.97","10",,
"IntersectAny","10.0.0","ArrayIntersectAnyNestedLoopAsArray","1,563.0 ns","149.80 ns","441.7 ns","1,400.0 ns","0.15",,,,"-","0.00","10",,
"IntersectAny","10.0.0","ArrayIntersectAnyWithHashSet","8,447.0 ns","640.27 ns","1,887.8 ns","8,950.0 ns","0.84",,,,"368 B","0.72","10",,
"IntersectAny","10.0.0","ArrayIntersectAnyNestedLoopWithSpan","1,499.0 ns","166.25 ns","490.2 ns","1,300.0 ns","0.15",,,,"-","0.00","10",,
"IntersectAny","10.0.0","**ListIntersectAnyLinq**","**5,028,855.0 ns**","**409,401.52 ns**","**1,207,129.7 ns**","**4,877,750.0 ns**","**1.06**",,,,"**2172872 B**","**1.00**","**100000**",,
"IntersectAny","10.0.0","ListIntersectAnyNestedLoopAsArray","571,872.0 ns","41,305.71 ns","121,790.8 ns","551,900.0 ns","0.12",,,,"1600048 B","0.74","100000",,
"IntersectAny","10.0.0","ListIntersectAnyWithHashSet","5,200,163.0 ns","471,226.59 ns","1,389,422.3 ns","4,898,900.0 ns","1.09",,,,"2172776 B","1.00","100000",,
"IntersectAny","10.0.0","ListIntersectAnyNestedLoop","391,362.0 ns","33,668.26 ns","99,271.6 ns","373,000.0 ns","0.08",,,,"-","0.00","100000",,
"IntersectAny","10.0.0","ListIntersectAnyNestedLoopWithSpan","347,184.0 ns","27,604.53 ns","81,392.6 ns","332,850.0 ns","0.07",,,,"-","0.00","100000",,
"IntersectAny","10.0.0","ArrayIntersectAnyLinq","4,804,182.0 ns","450,389.54 ns","1,327,983.8 ns","4,098,300.0 ns","1.01",,,,"2172864 B","1.00","100000",,
"IntersectAny","10.0.0","ArrayIntersectAnyNestedLoopAsArray","358,551.0 ns","29,549.51 ns","87,127.4 ns","344,400.0 ns","0.08",,,,"-","0.00","100000",,
"IntersectAny","10.0.0","ArrayIntersectAnyWithHashSet","4,634,881.0 ns","443,188.54 ns","1,306,751.5 ns","4,086,700.0 ns","0.97",,,,"2172736 B","1.00","100000",,
"IntersectAny","10.0.0","ArrayIntersectAnyNestedLoopWithSpan","345,502.0 ns","25,868.54 ns","76,274.0 ns","339,450.0 ns","0.07",,,,"-","0.00","100000",,
"IntersectAny","10.0.0","**ListIntersectAnyLinq**","**5,078,816.0 ns**","**386,158.31 ns**","**1,138,596.6 ns**","**4,939,200.0 ns**","**1.05**",,,,"**2172872 B**","**1.00**","**100000**",,
"IntersectAny","10.0.0","ListIntersectAnyNestedLoopAsArray","4,534,351.0 ns","310,327.53 ns","915,007.8 ns","4,424,800.0 ns","0.94",,,,"1600048 B","0.74","100000",,
"IntersectAny","10.0.0","ListIntersectAnyWithHashSet","5,187,553.0 ns","437,462.63 ns","1,289,868.5 ns","4,945,150.0 ns","1.07",,,,"2172776 B","1.00","100000",,
"IntersectAny","10.0.0","ListIntersectAnyNestedLoop","4,706,783.0 ns","160,342.82 ns","472,774.5 ns","4,603,250.0 ns","0.97",,,,"-","0.00","100000",,
"IntersectAny","10.0.0","ListIntersectAnyNestedLoopWithSpan","4,256,438.3 ns","85,074.46 ns","190,281.2 ns","4,231,300.0 ns","0.88",,,,"-","0.00","100000",,
"IntersectAny","10.0.0","ArrayIntersectAnyLinq","4,867,167.0 ns","470,133.31 ns","1,386,198.8 ns","4,115,650.0 ns","1.01",,,,"2172864 B","1.00","100000",,
"IntersectAny","10.0.0","ArrayIntersectAnyNestedLoopAsArray","4,291,515.0 ns","131,751.59 ns","388,472.6 ns","4,241,950.0 ns","0.89",,,,"-","0.00","100000",,
"IntersectAny","10.0.0","ArrayIntersectAnyWithHashSet","4,607,686.0 ns","438,183.77 ns","1,291,994.8 ns","4,054,400.0 ns","0.95",,,,"2172736 B","1.00","100000",,
"IntersectAny","10.0.0","ArrayIntersectAnyNestedLoopWithSpan","4,208,333.0 ns","90,015.27 ns","265,412.1 ns","4,174,800.0 ns","0.87",,,,"-","0.00","100000",,
"IntersectAny","10.0.0","**ListIntersectAnyLinq**","**5,183,969.0 ns**","**449,105.46 ns**","**1,324,197.7 ns**","**4,923,100.0 ns**","**1.06**",,,,"**2172872 B**","**1.00**","**100000**",,
"IntersectAny","10.0.0","ListIntersectAnyNestedLoopAsArray","4,412,666.0 ns","156,038.38 ns","460,082.7 ns","4,317,050.0 ns","0.90",,,,"1600048 B","0.74","100000",,
"IntersectAny","10.0.0","ListIntersectAnyWithHashSet","5,084,842.0 ns","417,943.14 ns","1,232,314.9 ns","4,869,200.0 ns","1.04",,,,"2172776 B","1.00","100000",,
"IntersectAny","10.0.0","ListIntersectAnyNestedLoop","4,778,756.0 ns","142,001.15 ns","418,693.6 ns","4,634,200.0 ns","0.98",,,,"-","0.00","100000",,
"IntersectAny","10.0.0","ListIntersectAnyNestedLoopWithSpan","4,261,682.0 ns","268,211.48 ns","790,827.7 ns","4,150,650.0 ns","0.87",,,,"-","0.00","100000",,
"IntersectAny","10.0.0","ArrayIntersectAnyLinq","4,731,712.0 ns","436,434.04 ns","1,286,835.7 ns","4,100,400.0 ns","0.97",,,,"2172864 B","1.00","100000",,
"IntersectAny","10.0.0","ArrayIntersectAnyNestedLoopAsArray","4,306,938.0 ns","89,182.91 ns","262,957.9 ns","4,234,600.0 ns","0.88",,,,"-","0.00","100000",,
"IntersectAny","10.0.0","ArrayIntersectAnyWithHashSet","4,669,360.0 ns","472,179.53 ns","1,392,232.1 ns","4,121,700.0 ns","0.96",,,,"2172736 B","1.00","100000",,
"IntersectAny","10.0.0","ArrayIntersectAnyNestedLoopWithSpan","4,199,224.0 ns","129,691.17 ns","382,397.4 ns","4,125,700.0 ns","0.86",,,,"-","0.00","100000",,
"IntParseVsIntToString","10.0.0","**CompareUsingTryParse**","**69.95 ns**","**0.546 ns**","**0.511 ns**",,"**1.00**","**-**",,,"**-**","**NA**","**10**",,
"IntParseVsIntToString","10.0.0","CompareUsingToString","66.20 ns","1.341 ns","1.189 ns",,"0.95","0.0191",,,"320 B","NA","10",,
"IntParseVsIntToString","10.0.0","**CompareUsingTryParse**","**999,280.18 ns**","**7,474.383 ns**","**6,991.542 ns**",,"**1.00**","**-**",,,"**-**","**NA**","**100000**",,
"IntParseVsIntToString","10.0.0","CompareUsingToString","670,126.99 ns","8,636.031 ns","8,078.149 ns",,"0.67","190.4297",,,"3200000 B","NA","100000",,
"IntToHexChar","10.0.0","**GetHexCharWithIndexLookup**","**6.292 ns**","**0.1520 ns**","**0.1422 ns**",,"**1.00**","**0.0019**",,,"**32 B**","**1.00**","**3**",,
"IntToHexChar","10.0.0","GetHexCharWithMath","7.279 ns","0.2068 ns","0.2761 ns",,"1.16","0.0019",,,"32 B","1.00","3",,
"IntToHexChar","10.0.0","**GetHexCharWithIndexLookup**","**53.537 ns**","**0.6076 ns**","**0.5387 ns**",,"**1.00**","**0.0076**",,,"**128 B**","**1.00**","**50**",,
"IntToHexChar","10.0.0","GetHexCharWithMath","45.175 ns","0.3195 ns","0.2668 ns",,"0.84","0.0076",,,"128 B","1.00","50",,
"IntToHexChar","10.0.0","**GetHexCharWithIndexLookup**","**1,013.743 ns**","**10.5777 ns**","**9.8944 ns**",,"**1.00**","**0.1202**",,,"**2024 B**","**1.00**","**1000**",,
"IntToHexChar","10.0.0","GetHexCharWithMath","1,124.870 ns","9.5641 ns","8.9463 ns",,"1.11","0.1202",,,"2024 B","1.00","1000",,
"IsEven","10.0.0","IsEvenUsingMod","8,642.4 ns","99.69 ns","93.25 ns","8,626.4 ns","1.00","-",,,"-","NA","10000",,"69 B"
"IsEven","10.0.0","IsEvenUsingINumberIsEvenInteger","8,589.3 ns","57.00 ns","44.50 ns","8,610.3 ns","0.99","-",,,"-","NA","10000",,"69 B"
"IsEven","10.0.0","IsEvenlyxerexyl","56,964.8 ns","3,038.22 ns","8,958.26 ns","57,557.6 ns","6.59","-",,,"-","NA","10000",,"562 B"
"IsEven","10.0.0","IsEvenMrCarrot","8,572.6 ns","64.88 ns","50.65 ns","8,603.5 ns","0.99","-",,,"-","NA","10000",,"69 B"
"IsEven","10.0.0","IsEvenAaron","10,903.3 ns","61.31 ns","54.35 ns","10,924.5 ns","1.26","-",,,"-","NA","10000",,"87 B"
"IsEven","10.0.0","IsEvenAaronUnsafeBitConverter","9,881.6 ns","345.36 ns","979.72 ns","9,610.2 ns","1.14","-",,,"-","NA","10000",,"92 B"
"IsEven","10.0.0","IsEvenCrabFuelCursedRecursiveVersion","113,655.7 ns","354.55 ns","296.06 ns","113,752.8 ns","13.15","-",,,"-","NA","10000",,"143 B"
"IsEven","10.0.0","IsEvenNotWorthUsingJester","1,159,039.0 ns","9,664.59 ns","8,567.40 ns","1,160,634.0 ns","134.13","208.9844",,,"3514272 B","NA","10000",,"2,349 B"
"IsEven","10.0.0","IsEvenAkseli","431.4 ns","1.64 ns","1.37 ns","431.9 ns","0.05","-",,,"-","NA","10000",,"158 B"
"IsEven","10.0.0","IsEvenAkseliV2","398.1 ns","0.98 ns","0.91 ns","398.3 ns","0.05","-",,,"-","NA","10000",,"262 B"
"IsEven","10.0.0","IsEvenSandra","361.8 ns","1.40 ns","1.25 ns","362.2 ns","0.04","-",,,"-","NA","10000",,"312 B"
"IterateDistinctValues","10.0.0","**ForEachUsingHashSet**","**380.0 μs**","**1.77 μs**","**1.57 μs**",,"**1.00**","**499.5117**","**499.5117**","**499.5117**","**1738616 B**","**1.000**",,,
"IterateDistinctValues","10.0.0","ForEachUsingHashSetWithInitialCapacity","251.9 μs","2.21 μs","2.07 μs",,"0.66","-","-","-","496 B","0.000",,,
"IterateDistinctValues","10.0.0","ForEachUsingDistinct","384.3 μs","1.62 μs","1.35 μs",,"1.01","-","-","-","656 B","0.000",,,
"IterateDistinctValues","10.0.0","**ForEachUsingHashSet**","**365.1 μs**","**5.89 μs**","**5.51 μs**",,"**1.00**","**499.5117**","**499.5117**","**499.5117**","**1740152 B**","**1.000**",,,
"IterateDistinctValues","10.0.0","ForEachUsingHashSetWithInitialCapacity","258.2 μs","3.27 μs","3.06 μs",,"0.71","-","-","-","5832 B","0.003",,,
"IterateDistinctValues","10.0.0","ForEachUsingDistinct","384.6 μs","2.55 μs","2.39 μs",,"1.05","-","-","-","5992 B","0.003",,,
"IterateDistinctValues","10.0.0","**ForEachUsingHashSet**","**2,154.6 μs**","**15.49 μs**","**13.73 μs**",,"**1.00**","**496.0938**","**496.0938**","**496.0938**","**1738383 B**","**1.00**",,,
"IterateDistinctValues","10.0.0","ForEachUsingHashSetWithInitialCapacity","2,210.6 μs","19.55 μs","17.33 μs",,"1.03","511.7188","500.0000","500.0000","2327268 B","1.34",,,
"IterateDistinctValues","10.0.0","ForEachUsingDistinct","2,521.0 μs","15.12 μs","13.40 μs",,"1.17","511.7188","500.0000","500.0000","2327428 B","1.34",,,
"IterateNullDictionary","10.0.0","NewDictionary","0.5338 ns","0.0126 ns","0.0118 ns",,"2.48",,,,"-","NA","1000",,
"IterateNullDictionary","10.0.0","EmptyCollectionLiteral","0.5614 ns","0.0179 ns","0.0168 ns",,"2.61",,,,"-","NA","1000",,
"IterateNullDictionary","10.0.0","EnumerableDotEmpty","3.0173 ns","0.0300 ns","0.0281 ns",,"14.00",,,,"-","NA","1000",,
"IterateNullDictionary","10.0.0","NullCheck","0.2155 ns","0.0044 ns","0.0037 ns",,"1.00",,,,"-","NA","1000",,
"IterateWithCollectionsMarshal","10.0.0","IterateUsingForEach","62.70 μs","0.599 μs","0.560 μs",,"1.95",,,,,,"100000",,
"IterateWithCollectionsMarshal","10.0.0","IterateUsingForEachCollectionsMarshalAsSpan","32.08 μs","0.398 μs","0.353 μs",,"1.00",,,,,,"100000",,
"IteratingDictionaryEntries","10.0.0","**IterateAndLookupUsingKeys**","**41.48 ns**","**0.391 ns**","**0.366 ns**",,"**3.20**",,,,,,"**10**",,
"IteratingDictionaryEntries","10.0.0","IterateUsingKeyValuePairs","10.28 ns","0.064 ns","0.060 ns",,"0.79",,,,,,"10",,
"IteratingDictionaryEntries","10.0.0","IterateUsingValues","12.95 ns","0.040 ns","0.034 ns",,"1.00",,,,,,"10",,
"IteratingDictionaryEntries","10.0.0","**IterateAndLookupUsingKeys**","**3,540.44 ns**","**9.945 ns**","**8.305 ns**",,"**3.75**",,,,,,"**1000**",,
"IteratingDictionaryEntries","10.0.0","IterateUsingKeyValuePairs","944.44 ns","2.905 ns","2.717 ns",,"1.00",,,,,,"1000",,
"IteratingDictionaryEntries","10.0.0","IterateUsingValues","943.51 ns","6.990 ns","6.539 ns",,"1.00",,,,,,"1000",,
"IteratingDictionaryEntries","10.0.0","**IterateAndLookupUsingKeys**","**356,667.97 ns**","**1,646.116 ns**","**1,459.239 ns**",,"**3.76**",,,,,,"**100000**",,
"IteratingDictionaryEntries","10.0.0","IterateUsingKeyValuePairs","95,069.00 ns","445.733 ns","416.939 ns",,"1.00",,,,,,"100000",,
"IteratingDictionaryEntries","10.0.0","IterateUsingValues","94,838.21 ns","418.354 ns","391.328 ns",,"1.00",,,,,,"100000",,
"IteratingListVsDictionary","10.0.0","**IterateList**","**2.296 ns**","**0.0387 ns**","**0.0362 ns**",,"**1.00**",,,,"**-**","**NA**","**3**",,
"IteratingListVsDictionary","10.0.0","IterateDictionaryKeys","4.122 ns","0.0259 ns","0.0242 ns",,"1.80",,,,"-","NA","3",,
"IteratingListVsDictionary","10.0.0","IterateDictionaryValues","4.101 ns","0.0268 ns","0.0251 ns",,"1.79",,,,"-","NA","3",,
"IteratingListVsDictionary","10.0.0","IterateDictionaryKeyValuePairs","2.847 ns","0.0273 ns","0.0255 ns",,"1.24",,,,"-","NA","3",,
"IteratingListVsDictionary","10.0.0","**IterateList**","**31.577 ns**","**0.2480 ns**","**0.2320 ns**",,"**1.00**",,,,"**-**","**NA**","**50**",,
"IteratingListVsDictionary","10.0.0","IterateDictionaryKeys","47.784 ns","0.2161 ns","0.1804 ns",,"1.51",,,,"-","NA","50",,
"IteratingListVsDictionary","10.0.0","IterateDictionaryValues","48.149 ns","0.2000 ns","0.1670 ns",,"1.52",,,,"-","NA","50",,
"IteratingListVsDictionary","10.0.0","IterateDictionaryKeyValuePairs","46.862 ns","0.2013 ns","0.1883 ns",,"1.48",,,,"-","NA","50",,
"IteratingListVsDictionary","10.0.0","**IterateList**","**630.270 ns**","**3.3144 ns**","**2.7677 ns**",,"**1.00**",,,,"**-**","**NA**","**1000**",,
"IteratingListVsDictionary","10.0.0","IterateDictionaryKeys","942.142 ns","1.9722 ns","1.7483 ns",,"1.49",,,,"-","NA","1000",,
"IteratingListVsDictionary","10.0.0","IterateDictionaryValues","942.639 ns","6.4083 ns","5.9943 ns",,"1.50",,,,"-","NA","1000",,
"IteratingListVsDictionary","10.0.0","IterateDictionaryKeyValuePairs","941.759 ns","0.9774 ns","0.9142 ns",,"1.49",,,,"-","NA","1000",,
"IteratingListVsDictionary","10.0.0","**IterateList**","**62,595.606 ns**","**423.5320 ns**","**396.1721 ns**",,"**1.00**",,,,"**-**","**NA**","**100000**",,
"IteratingListVsDictionary","10.0.0","IterateDictionaryKeys","94,809.958 ns","313.8800 ns","278.2465 ns",,"1.51",,,,"-","NA","100000",,
"IteratingListVsDictionary","10.0.0","IterateDictionaryValues","94,900.276 ns","310.7114 ns","275.4375 ns",,"1.52",,,,"-","NA","100000",,
"IteratingListVsDictionary","10.0.0","IterateDictionaryKeyValuePairs","95,024.763 ns","465.3871 ns","412.5536 ns",,"1.52",,,,"-","NA","100000",,
"JaggedArrayFilledWithValue","10.0.0","**CreateJaggedArrayWithValueWithCancelCheck**","**195.59 ns**","**1.881 ns**","**1.668 ns**",,"**2.69**","**0.0443**","**-**","**-**","**744 B**","**1.00**",,,
"JaggedArrayFilledWithValue","10.0.0","CreateJaggedArrayWithValue","99.65 ns","1.046 ns","0.979 ns",,"1.37","0.0445","0.0001","-","744 B","1.00",,,
"JaggedArrayFilledWithValue","10.0.0","CreateJaggedArrayWithValueWithArrayFill","72.72 ns","1.421 ns","1.329 ns",,"1.00","0.0445","0.0001","-","744 B","1.00",,,
"JaggedArrayFilledWithValue","10.0.0","**CreateJaggedArrayWithValueWithCancelCheck**","**13,965.08 ns**","**40.574 ns**","**33.881 ns**",,"**5.12**","**2.5787**","**0.3357**","**-**","**43224 B**","**1.00**",,,
"JaggedArrayFilledWithValue","10.0.0","CreateJaggedArrayWithValue","5,295.90 ns","105.273 ns","136.885 ns",,"1.94","2.5787","0.3281","-","43224 B","1.00",,,
"JaggedArrayFilledWithValue","10.0.0","CreateJaggedArrayWithValueWithArrayFill","2,726.55 ns","48.530 ns","43.020 ns",,"1.00","2.5826","0.3242","-","43224 B","1.00",,,
"JaggedArrayFilledWithValue","10.0.0","**CreateJaggedArrayWithValueWithCancelCheck**","**244,536,553.50 ns**","**5,234,468.872 ns**","**15,433,950.690 ns**",,"**1.90**","**26500.0000**","**26000.0000**","**3000.0000**","**400321032 B**","**1.00**",,,
"JaggedArrayFilledWithValue","10.0.0","CreateJaggedArrayWithValue","155,018,432.66 ns","4,358,759.060 ns","12,783,486.721 ns",,"1.20","26000.0000","25666.6667","2333.3333","400320808 B","1.00",,,
"JaggedArrayFilledWithValue","10.0.0","CreateJaggedArrayWithValueWithArrayFill","128,852,716.47 ns","2,574,183.507 ns","2,643,496.940 ns",,"1.00","26800.0000","26600.0000","3000.0000","400321032 B","1.00",,,
"JsonDeserialization","10.0.0","DeserializeWithJsonDocument","20.33 μs","0.138 μs","0.122 μs",,,"0.5188","-",,"8.64 KB",,"100",,
"JsonDeserialization","10.0.0","DeserializeWithJsonNode","36.46 μs","0.462 μs","0.409 μs",,,"3.9673","0.6714",,"64.97 KB",,"100",,
"JsonDeserialization","10.0.0","DeserializeWithJsonSerializer","26.57 μs","0.213 μs","0.178 μs",,,"1.2512","0.0305",,"20.49 KB",,"100",,
